sample_ID	campaign	station	event	date_time	latitude	longitude	depth	sample_method	biome	ocean_region	biogeographic_province	size_fraction	depth_nominal	temperature	SST	SST_grad	O2	NO3	NO2	NO3NO2	PO43	SiOH4	Fe	NH4	ChlA	ChlA_fluo	fluorescence	PAR	NPP_C_mean8days	POC	PIC	SSD	bathymetry	coast_distance	Okubo_Weiss	Lyapunov	residence_time	age	salinity	angular_scattering_coef	optical_backscattering_coef	particle_backscattering_coef	optical_attenuation_coef	particle_optical_attenuation_coef	depth_mix_layer	depth_ChlA_max	depth_max_Brunt	depth_max_O2	depth_min_O2	depth_nitracline
TARA_N000001882	TARA_20110520Z	TARA_112	NET	2011-06-14T18:50	-23.2545	-129.4465	SRF	SEQ-(500mL-or-15min)_N180-2000	Trades Biome	SPO	South Pacific Subtropical Gyre Province, North and South	180-2000	5	24.2375	24.366958	0.27844	202.2	0.022861806	0.017828043	0	0.14	0.8	0.000157501	0.00623687	0.01	17.6131	0.87312	9.84457	101.305	22.3889818191528	0.000120503649668535	643	-3523	653.4677	-0.120564	0.040113	11.083333	120	36.454	0.000288	-0.000104	0.000329	0.0463	0.028275	131	159	154.7	162.4	532.3	430.6
TARA_N000001884	TARA_20110520Z	TARA_112	NET	2011-06-14T19:20	-23.2488	-129.4608	DCM	SEQ-(500mL-or-15min)_N180-2000	Trades Biome	SPO	South Pacific Subtropical Gyre Province, North and South	180-2000	165	21.2945	NA	0.34899	205.7	0.022861806	0.017828043	0.1	0.12	0.7	0.000157501	0.00623687	0.06	19.0078	0.77993	30.647495	109.912	22.3889818191528	0.000120503649668535	643	-3337	154.52	-0.120564	0.040113	11.083333	120	35.822	0.000278	-0.000115	0.000257	0.0434	0.02544	131	159	154.7	162.4	532.3	430.6
TARA_N000001894	TARA_20110520Z	TARA_113	PUMP	2011-06-19T17:12	-23.1108	-134.9327	SRF	SEQ-(100L-or-15min)_W>0.8	Trades Biome	SPO	South Pacific Subtropical Gyre Province, North and South	0.8->0.8	5	23.7919	24.50049925	0.68621	203	0.037924197	0.019451891	0.1	0.18	0.8	0.000134219	0.005074472	0.04	20.0072	NA	32.134544	NA	78.2480087280273	0.00080806075129658	643	-34	102.7922	-0.072296	0.030077	2.222222	0	36.515	0.000596	0.000205	0.002454	0.1184	0.103416	50	53	17	7	53	49
TARA_N000001896	TARA_20110520Z	TARA_113	PUMP	2011-06-19T17:12	-23.1108	-134.9327	SRF	SEQ-(100L-or-15min)_W0.8-5	Trades Biome	SPO	South Pacific Subtropical Gyre Province, North and South	0.8-5	5	23.7919	24.50049925	0.68621	203	0.037924197	0.019451891	0.1	0.18	0.8	0.000134219	0.005074472	0.04	20.0072	NA	32.134544	NA	78.2480087280273	0.00080806075129658	643	-34	102.7922	-0.072296	0.030077	2.222222	0	36.515	0.000596	0.000205	0.002454	0.1184	0.103416	50	53	17	7	53	49
TARA_N000001898	TARA_20110520Z	TARA_113	NET	2011-06-19T19:25	-23.1107	-134.9329	SRF	SEQ-(500mL-or-15min)_N5-20	Trades Biome	SPO	South Pacific Subtropical Gyre Province, North and South	5-20	5	23.7919	24.50049925	0.68621	203	0.037924197	0.019451891	0.1	0.18	0.8	0.000134219	0.005074472	0.04	20.0072	NA	32.134544	NA	78.2480087280273	0.00080806075129658	643	-34	102.7922	-0.072296	0.030077	2.222222	0	36.515	0.000596	0.000205	0.002454	0.1184	0.103416	50	53	17	7	53	49
TARA_N000001900	TARA_20110520Z	TARA_113	NET	2011-06-19T20:00	-23.1107	-134.9326	SRF	SEQ-(500mL-or-15min)_N20-180	Trades Biome	SPO	South Pacific Subtropical Gyre Province, North and South	20-180	5	23.7919	24.50049925	0.68621	203	0.037924197	0.019451891	0.1	0.18	0.8	0.000134219	0.005074472	0.04	20.0072	NA	32.134544	NA	78.2480087280273	0.00080806075129658	643	-34	102.7922	-0.072296	0.030077	2.222222	0	36.515	0.000596	0.000205	0.002454	0.1184	0.103416	50	53	17	7	53	49
TARA_N000001902	TARA_20110520Z	TARA_113	NET	2011-06-19T22:03	-23.1162	-134.9329	SRF	SEQ-(500mL-or-15min)_N180-2000	Trades Biome	SPO	South Pacific Subtropical Gyre Province, North and South	180-2000	5	23.7919	24.50049925	0.68621	203	0.037924197	0.019451891	0.1	0.18	0.8	0.000134219	0.005074472	0.04	20.0072	NA	32.134544	NA	78.2480087280273	0.00080806075129658	643	-34	102.7922	-0.072296	0.030077	2.222222	0	36.515	0.000596	0.000205	0.002454	0.1184	0.103416	50	53	17	7	53	49
TARA_N000001904	TARA_20110626Z	TARA_114	NET	2011-06-26T17:55	-23.1594	-134.9238	SRF	SEQ-(500mL-or-15min)_N20-180	Trades Biome	SPO	South Pacific Subtropical Gyre Province, North and South	20-180	5	NA	24.10292275	0.53589	NA	0.033250247	0.01893775	NA	NA	NA	0.000137987	0.004760205	NA	8.9827	NA	27.868286	NA	76.0083389282227	0.000734739238396287	643	-39	1.8341	-0.019231	0.032517	1.027778	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_N000001905	TARA_20110626Z	TARA_114	NET	2011-06-26T18:37	-23.1594	-134.9245	SRF	SEQ-(500mL-or-15min)_N180-2000	Trades Biome	SPO	South Pacific Subtropical Gyre Province, North and South	180-2000	5	24.0609	24.10292275	0.53589	199.7	0.033250247	0.01893775	0	0.18	0.7	0.000137987	0.004760205	0.03	8.9827	NA	27.868286	NA	76.0083389282227	0.000734739238396287	643	-39	1.8341	-0.019231	0.032517	1.027778	0	36.493	0.000579	0.000193	0.002342	0.1063	0.096892	14	16	16	7	11	5
TARA_N000001906	TARA_20110626Z	TARA_114	PUMP	2011-06-26T22:44	-23.1595	-134.9236	SRF	SEQ-(100L-or-15min)_W>0.8	Trades Biome	SPO	South Pacific Subtropical Gyre Province, North and South	0.8->0.8	5	24.0609	24.10292275	0.53589	199.7	0.033250247	0.01893775	0	0.18	0.7	0.000137987	0.004760205	0.03	8.9827	NA	27.868286	NA	76.0083389282227	0.000734739238396287	643	-39	1.8341	-0.019231	0.032517	1.027778	0	36.493	0.000579	0.000193	0.002342	0.1063	0.096892	14	16	16	7	11	5
TARA_N000001908	TARA_20110626Z	TARA_116	PUMP	2011-06-30T05:05	-23.2329	-134.9606	SRF	SEQ-(100L-or-15min)_W>0.8	Trades Biome	SPO	South Pacific Subtropical Gyre Province, North and South	0.8->0.8	5	24.2666	24.14271625	1.0416	198.4	0.031991227	0.018424622	0.1	0.19	0.7	0.00013827	0.005990494	0.04	2.6564	NA	32.610096	NA	57.8765602111816	0.000517088163178414	643	-72	2.4724	-0.053432	0.028259	26.527778	0	36.495	0.000772	0.000387	0.003675	0.0838	0.074359	16	17	14	8	15	4
TARA_N000001910	TARA_20110626Z	TARA_116	NET	2011-06-30T05:57	-23.2229	-134.9607	SRF	SEQ-(500mL-or-15min)_N20-180	Trades Biome	SPO	South Pacific Subtropical Gyre Province, North and South	20-180	5	24.2666	24.14271625	1.0416	198.4	0.031991227	0.018424622	0.1	0.19	0.7	0.00013827	0.005990494	0.04	2.6564	NA	32.610096	NA	68.7018852233887	0.00057654469856061	643	-72	2.4724	-0.053432	0.028259	26.527778	0	36.495	0.000772	0.000387	0.003675	0.0838	0.074359	16	17	14	8	15	4
TARA_N000001911	TARA_20110626Z	TARA_116	NET	2011-06-30T06:31	-23.233	-134.9608	SRF	SEQ-(500mL-or-15min)_N180-2000	Trades Biome	SPO	South Pacific Subtropical Gyre Province, North and South	180-2000	5	24.2666	24.14271625	1.0416	198.4	0.031991227	0.018424622	0.1	0.19	0.7	0.00013827	0.005990494	0.04	2.6564	NA	32.610096	NA	57.8765602111816	0.000517088163178414	643	-72	2.4724	-0.053432	0.028259	26.527778	0	36.495	0.000772	0.000387	0.003675	0.0838	0.074359	16	17	14	8	15	4
TARA_N000001912	TARA_20110626Z	TARA_115	PUMP	2011-06-28T17:50	-23.2317	-134.9611	SRF	SEQ-(100L-or-15min)_W>0.8	Trades Biome	SPO	South Pacific Subtropical Gyre Province, North and South	0.8->0.8	5	24.118	24.14271625	0.48373	198.3	0.032989649	0.018812507	0.1	0.21	0.7	0.000137988	0.005056197	0.07	1.2309	NA	32.056545	NA	57.8765602111816	0.000517088163178414	643	-67	1.0275	-0.049639	0.030656	12.694444	0	36.503	0.000568	0.000182	0.002262	0.1042	0.094745	17	11	14	19	9	4
TARA_N000001914	TARA_20110626Z	TARA_115	NET	2011-06-28T19:08	-23.2318	-134.9279	SRF	SEQ-(500mL-or-15min)_N20-180	Trades Biome	SPO	South Pacific Subtropical Gyre Province, North and South	20-180	5	24.118	24.14271625	0.48373	198.3	0.032989649	0.018812507	0.1	0.21	0.7	0.000137988	0.005056197	0.07	1.2309	NA	31.575857	NA	37.0162754058838	0.00036417884984985	643	-67	1.0275	-0.049639	0.030656	12.694444	0	36.503	0.000568	0.000182	0.002262	0.1042	0.094745	17	11	14	19	9	4
TARA_N000001915	TARA_20110626Z	TARA_115	NET	2011-06-28T20:29	-23.2319	-134.9617	SRF	SEQ-(500mL-or-15min)_N180-2000	Trades Biome	SPO	South Pacific Subtropical Gyre Province, North and South	180-2000	5	24.118	24.14271625	0.48373	198.3	0.032989649	0.018812507	0.1	0.21	0.7	0.000137988	0.005056197	0.07	1.2309	NA	32.056545	NA	57.8765602111816	0.000517088163178414	643	-67	1.0275	-0.049639	0.030656	12.694444	0	36.503	0.000568	0.000182	0.002262	0.1042	0.094745	17	11	14	19	9	4
TARA_N000001916	TARA_20110626Z	TARA_117	PUMP	2011-07-01T06:27	-23.1571	-135.018	SRF	SEQ-(100L-or-15min)_W>0.8	Trades Biome	SPO	South Pacific Subtropical Gyre Province, North and South	0.8->0.8	5	23.7901	23.9873065	1.2681	197.6	0.032410909	0.018510932	0.2	0.19	0.7	0.000140383	0.005991528	0.09	1.6574	NA	30.3455	NA	80.2499160766602	0.000670007197186351	644	-5	2.6131	-0.044127	0.024646	46.888889	0	36.463	0.000481	0.000096	0.001664	0.1025	0.093083	14	20	18	10	22	14
TARA_N000001918	TARA_20110626Z	TARA_117	NET	2011-07-01T07:44	-23.1571	-135.031	SRF	SEQ-(500mL-or-15min)_N20-180	Trades Biome	SPO	South Pacific Subtropical Gyre Province, North and South	20-180	5	23.7901	23.9873065	1.2681	197.6	0.032410909	0.018510932	0.2	0.19	0.7	0.000140383	0.005991528	0.09	1.6574	NA	30.3455	NA	77.7536811828613	0.00061199814081192	644	-5	2.6131	-0.044127	0.024646	46.888889	0	36.463	0.000481	0.000096	0.001664	0.1025	0.093083	14	20	18	10	22	14
TARA_N000001919	TARA_20110626Z	TARA_117	NET	2011-07-01T08:46	-23.1571	-135.0182	SRF	SEQ-(500mL-or-15min)_N180-2000	Trades Biome	SPO	South Pacific Subtropical Gyre Province, North and South	180-2000	5	23.7901	23.9873065	1.2681	197.6	0.032410909	0.018510932	0.2	0.19	0.7	0.000140383	0.005991528	0.09	1.6574	NA	30.3455	NA	80.2499160766602	0.000670007197186351	644	-5	2.6131	-0.044127	0.024646	46.888889	0	36.463	0.000481	0.000096	0.001664	0.1025	0.093083	14	20	18	10	22	14
TARA_N000001920	TARA_20110626Z	TARA_118	PUMP	2011-07-01T21:08	-23.1571	-135.018	SRF	SEQ-(100L-or-15min)_W>0.8	Trades Biome	SPO	South Pacific Subtropical Gyre Province, North and South	0.8->0.8	5	23.7905	23.9873065	0.71368	197.4	0.032410909	0.018510932	0.2	0.25	0.8	0.000140383	0.005991528	0.12	5.4071	NA	30.3455	NA	80.2499160766602	0.000670007197186351	644	-6	1.9481	-0.04406	0.023596	46.777778	0	36.474	0.000527	0.000142	0.001979	0.1399	0.130438	16	21	19	5	12	13
TARA_N000001922	TARA_20110626Z	TARA_118	NET	2011-07-01T22:03	-23.1571	-135.0182	SRF	SEQ-(500mL-or-15min)_N20-180	Trades Biome	SPO	South Pacific Subtropical Gyre Province, North and South	20-180	5	23.7905	23.9873065	0.71368	197.4	0.032410909	0.018510932	0.2	0.25	0.8	0.000140383	0.005991528	0.12	5.4071	NA	30.3455	NA	80.2499160766602	0.000670007197186351	644	-6	1.9481	-0.04406	0.023596	46.777778	0	36.474	0.000527	0.000142	0.001979	0.1399	0.130438	16	21	19	5	12	13
TARA_N000001923	TARA_20110626Z	TARA_118	NET	2011-07-01T22:48	-23.1571	-135.0181	SRF	SEQ-(500mL-or-15min)_N180-2000	Trades Biome	SPO	South Pacific Subtropical Gyre Province, North and South	180-2000	5	23.7905	23.9873065	0.71368	197.4	0.032410909	0.018510932	0.2	0.25	0.8	0.000140383	0.005991528	0.12	5.4071	NA	30.3455	NA	80.2499160766602	0.000670007197186351	644	-6	1.9481	-0.04406	0.023596	46.777778	0	36.474	0.000527	0.000142	0.001979	0.1399	0.130438	16	21	19	5	12	13
TARA_N000001924	TARA_20110626Z	TARA_119	PUMP	2011-07-06T05:40	-23.0244	-134.9228	SRF	SEQ-(100L-or-15min)_W>0.8	Trades Biome	SPO	South Pacific Subtropical Gyre Province, North and South	0.8->0.8	5	NA	23.8733035	0.54709	NA	0.034799265	0.020010776	NA	NA	NA	0.000140491	0.005694044	NA	5.0362	NA	23.970997	NA	27.8211078643799	0.000178398891875986	646	-277	1.9829	-0.016902	0.058274	9.555556	120	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_N000001926	TARA_20110626Z	TARA_119	NET	2011-07-06T06:36	-23.0244	-134.9228	SRF	SEQ-(500mL-or-15min)_N20-180	Trades Biome	SPO	South Pacific Subtropical Gyre Province, North and South	20-180	5	23.7047	23.8733035	0.54709	208.7	0.034799265	0.020010776	0.1	0.17	0.7	0.000140491	0.005694044	0.04	5.0362	NA	23.970997	NA	27.8211078643799	0.000178398891875986	646	-277	1.9829	-0.016902	0.058274	9.555556	120	36.524	0.000958	0.000574	0.004954	0.1465	0.137084	11	13	5	9	5	4
TARA_N000001927	TARA_20110626Z	TARA_119	NET	2011-07-06T07:17	-23.0246	-134.9231	SRF	SEQ-(500mL-or-15min)_N180-2000	Trades Biome	SPO	South Pacific Subtropical Gyre Province, North and South	180-2000	5	23.7047	23.8733035	0.54709	208.7	0.034799265	0.020010776	0.1	0.17	0.7	0.000140491	0.005694044	0.04	5.0362	NA	23.970997	NA	27.8211078643799	0.000178398891875986	646	-277	1.9829	-0.016902	0.058274	9.555556	120	36.524	0.000958	0.000574	0.004954	0.1465	0.137084	11	13	5	9	5	4
TARA_N000001928	TARA_20110626Z	TARA_120	PUMP	2011-07-06T18:44	-23.0242	-134.9232	SRF	SEQ-(100L-or-15min)_W>0.8	Trades Biome	SPO	South Pacific Subtropical Gyre Province, North and South	0.8->0.8	5	23.6355	23.8733035	1.3088	204.1	0.034799265	0.020010776	0.1	0.17	0.7	0.000140491	0.005694044	0.01	0.98484	NA	23.970997	NA	27.8211078643799	0.000178398891875986	646	-269	8.6701	-0.016969	0.058259	9.555556	120	36.509	0.000827	0.000444	0.004055	0.1118	0.102397	11	10	12	13	6	4
TARA_N000001930	TARA_20110626Z	TARA_120	NET	2011-07-06T17:53	-23.0246	-134.9235	SRF	SEQ-(500mL-or-15min)_N20-180	Trades Biome	SPO	South Pacific Subtropical Gyre Province, North and South	20-180	5	23.6355	23.8733035	1.3088	204.1	0.034799265	0.020010776	0.1	0.17	0.7	0.000140491	0.005694044	0.01	0.98484	NA	23.970997	NA	27.8211078643799	0.000178398891875986	646	-269	8.6701	-0.016969	0.058259	9.555556	120	36.509	0.000827	0.000444	0.004055	0.1118	0.102397	11	10	12	13	6	4
TARA_N000001931	TARA_20110626Z	TARA_120	NET	2011-07-06T18:39	-23.0244	-134.9233	SRF	SEQ-(500mL-or-15min)_N180-2000	Trades Biome	SPO	South Pacific Subtropical Gyre Province, North and South	180-2000	5	23.6355	23.8733035	1.3088	204.1	0.034799265	0.020010776	0.1	0.17	0.7	0.000140491	0.005694044	0.01	0.98484	NA	23.970997	NA	27.8211078643799	0.000178398891875986	646	-269	8.6701	-0.016969	0.058259	9.555556	120	36.509	0.000827	0.000444	0.004055	0.1118	0.102397	11	10	12	13	6	4
TARA_N000001932	TARA_20110626Z	TARA_121	PUMP	2011-07-09T17:47	-23.073	-135.018	SRF	SEQ-(100L-or-15min)_W>0.8	Trades Biome	SPO	South Pacific Subtropical Gyre Province, North and South	0.8->0.8	5	24.2277	23.8281325	1.3077	201.3	0.036123096	0.019962937	0.1	0.17	0.7	0.000143514	0.005373305	0.01	0.40893	NA	31.196938	NA	NA	NA	647	-421	8.6522	0.033302	0.043045	0	120	36.462	0.00029	-0.000093	0.000338	0.0435	0.034046	50	30	27	11	43	14
TARA_N000001934	TARA_20110626Z	TARA_121	NET	2011-07-09T18:45	-23.0731	-135.018	SRF	SEQ-(500mL-or-15min)_N20-180	Trades Biome	SPO	South Pacific Subtropical Gyre Province, North and South	20-180	5	24.2277	23.8281325	1.3077	201.3	0.036123096	0.019962937	0.1	0.17	0.7	0.000143514	0.005373305	0.01	0.40893	NA	31.196938	NA	NA	NA	647	-421	8.6522	0.033302	0.043045	0	120	36.462	0.00029	-0.000093	0.000338	0.0435	0.034046	50	30	27	11	43	14
TARA_N000001935	TARA_20110626Z	TARA_121	NET	2011-07-09T19:28	-23.0731	-135.0179	SRF	SEQ-(500mL-or-15min)_N180-2000	Trades Biome	SPO	South Pacific Subtropical Gyre Province, North and South	180-2000	5	24.2277	23.8281325	1.3077	201.3	0.036123096	0.019962937	0.1	0.17	0.7	0.000143514	0.005373305	0.01	0.40893	NA	31.196938	NA	NA	NA	647	-421	8.6522	0.033302	0.043045	0	120	36.462	0.00029	-0.000093	0.000338	0.0435	0.034046	50	30	27	11	43	14
TARA_N000001937	TARA_20110726Z	TARA_122	PUMP	2011-07-26T17:10	-8.9971	-139.1963	SRF	SEQ-(100L-or-15min)_W>0.8	Trades Biome	SPO	South Pacific Subtropical Gyre Province, North and South	0.8->0.8	5	26.5441	26.68448125	0.27504	186.2	6.207147837	0.087558472	5.5	0.57	2.19	0.000002316	0.030111594	0.05	39.197	NA	46.163494	299.104	41.5904960632324	0.000125815233332105	701	-3444	4.603	0.007751	0.028977	15.833333	120	35.366	0.000317	-0.000058	0.00054	0.0667	0.057247	71	99	106.636	28.636	231.818	202.636
TARA_N000001938	TARA_20110726Z	TARA_122	PUMP	2011-07-26T17:10	-8.9971	-139.1963	SRF	SEQ-(100L-or-15min)_W0.8-5	Trades Biome	SPO	South Pacific Subtropical Gyre Province, North and South	0.8-5	5	26.5441	26.68448125	0.27504	186.2	6.207147837	0.087558472	5.5	0.57	2.19	0.000002316	0.030111594	0.05	39.197	NA	46.163494	299.104	41.5904960632324	0.000125815233332105	701	-3444	4.603	0.007751	0.028977	15.833333	120	35.366	0.000317	-0.000058	0.00054	0.0667	0.057247	71	99	106.636	28.636	231.818	202.636
TARA_N000001941	TARA_20110726Z	TARA_122	NET	2011-07-26T23:30	-9.006	-139.206	SRF	SEQ-(500mL-or-15min)_N20-180	Trades Biome	SPO	South Pacific Subtropical Gyre Province, North and South	20-180	5	26.5644	26.6595655	0.13565	187	6.207147837	0.087558472	5.5	0.57	2.19	0.000002316	0.030111594	0.04	39.1682	NA	46.163494	299.104	41.5904960632324	0.000125815233332105	701	-3494	31.3767	0.007751	0.028977	15.833333	120	35.364	0.000312	-0.000063	0.000506	0.071	0.061613	71	99	106.636	28.636	231.818	202.636
TARA_N000001942	TARA_20110726Z	TARA_122	NET	2011-07-26T21:42	-8.9948	-139.2172	SRF	SEQ-(500mL-or-15min)_N180-2000	Trades Biome	SPO	South Pacific Subtropical Gyre Province, North and South	180-2000	5	26.5644	26.68448125	0.13565	187	6.207147837	0.087558472	5.5	0.57	2.19	0.000002316	0.030111594	0.04	39.1682	NA	46.163494	299.104	41.5904960632324	0.000125815233332105	701	-3494	31.3767	0.007751	0.028977	15.833333	120	35.364	0.000312	-0.000063	0.000506	0.071	0.061613	71	99	106.636	28.636	231.818	202.636
TARA_N000001943	TARA_20110726Z	TARA_122	NET	2011-07-27T01:27	-8.996	-139.2815	SRF	SEQ-(500mL-or-15min)_N5-20	Trades Biome	SPO	South Pacific Subtropical Gyre Province, North and South	5-20	5	26.5644	26.7033025	0.13565	187	6.207147837	0.087558472	5.5	0.57	2.19	0.000002316	0.030111594	0.04	39.1682	NA	46.529453	299.104	41.1895503997803	9.9717679404421E-05	702	-3494	31.3767	0.007751	0.028977	15.833333	120	35.364	0.000312	-0.000063	0.000506	0.071	0.061613	71	99	106.636	28.636	231.818	202.636
TARA_N000001946	TARA_20110726Z	TARA_122	CAST	2011-07-28T17:15	-9.0063	-139.1394	DCM	SEQ-(100L-or-15min)_W>0.8	Trades Biome	SPO	South Pacific Subtropical Gyre Province, North and South	0.8->0.8	115	24.6962	26.52781675	0.10853	179.9	6.207147837	0.087558472	2.8	0.59	1.8	0.000002316	0.030111594	0.12	45.3044	3.24993	46.68985	299.104	43.5958976745605	0.000110316774225794	702	-3695	29.6602	0.007751	0.028977	15.833333	120	36.098	0.000296	-0.00008	0.000386	0.0488	0.039716	71	99	106.636	28.636	231.818	202.636
TARA_N000001948	TARA_20110726Z	TARA_122	CAST	2011-07-28T17:15	-9.0063	-139.1394	DCM	SEQ-(100L-or-15min)_W0.8-5	Trades Biome	SPO	South Pacific Subtropical Gyre Province, North and South	0.8-5	115	24.6962	26.52781675	0.10853	179.9	6.207147837	0.087558472	2.8	0.59	1.8	0.000002316	0.030111594	0.12	45.3044	3.24993	46.68985	299.104	43.5958976745605	0.000110316774225794	702	-3695	29.6602	0.007751	0.028977	15.833333	120	36.098	0.000296	-0.00008	0.000386	0.0488	0.039716	71	99	106.636	28.636	231.818	202.636
TARA_N000001950	TARA_20110726Z	TARA_122	NET	2011-07-29T01:57	-8.9676	-139.3566	DCM	SEQ-(500mL-or-15min)_N5-20	Trades Biome	SPO	South Pacific Subtropical Gyre Province, North and South	5-20	115	25.4577	26.55183625	0.13562	180.4	6.207147837	0.087558472	2.8	0.59	1.8	0.000002316	0.030111594	0.13	33.9758	3.24993	46.906	299.104	47.7077522277832	0.000105569342849776	702	-3313	30.0742	0.007751	0.028977	15.833333	120	35.824	0.000316	-0.000059	0.00053	0.0613	0.052172	71	99	106.636	28.636	231.818	202.636
TARA_N000001952	TARA_20110726Z	TARA_122	NET	2011-07-28T21:42	-8.9748	-139.2091	DCM	SEQ-(500mL-or-15min)_N20-180	Trades Biome	SPO	South Pacific Subtropical Gyre Province, North and South	20-180	115	25.7403	26.49698575	0.13562	182.9	6.207147837	0.087558472	5.2	0.62	2.16	0.000002316	0.030111594	0.12	33.9758	3.24993	46.504616	299.104	44.293249130249	0.000130069813167211	702	-3313	30.0742	0.007751	0.028977	15.833333	120	35.705	0.000306	-0.000069	0.000459	0.0615	0.052365	71	99	106.636	28.636	231.818	202.636
TARA_N000001954	TARA_20110726Z	TARA_122	NET	2011-07-28T20:28	-8.957	-139.2422	DCM	SEQ-(500mL-or-15min)_N180-2000	Trades Biome	SPO	South Pacific Subtropical Gyre Province, North and South	180-2000	115	24.6627	26.49698575	0.18278	177.6	6.207147837	0.087558472	2.8	0.59	1.8	0.000002316	0.030111594	0.12	35.8811	3.24993	46.504616	299.104	45.2425403594971	0.000127256047562696	702	-3405	34.1731	0.007751	0.028977	15.833333	120	36.089	0.000302	-0.000074	0.000429	0.0519	0.042826	71	99	106.636	28.636	231.818	202.636
TARA_N000001972	TARA_20110726Z	TARA_123	PUMP	2011-07-31T17:20	-8.9068	-140.283	SRF	SEQ-(100L-or-15min)_W>0.8	Trades Biome	SPO	South Pacific Subtropical Gyre Province, North and South	0.8->0.8	5	26.5762	26.73019	NA	189.8	6.231764158	0.054778114	4.9	0.53	2.22	0.000002277	0.02508309	0.13	42.7934	4.91362	NA	405.405	77.0915184020996	0.000143744480737951	703	-966	2.4728	-0.011503	0.053774	1.083333	120	35.359	0.000343	-0.000031	0.000717	0.1203	0.089361	88	35	122.375	28.625	339.25	232.75
TARA_N000001982	TARA_20110726Z	TARA_123	CAST	2011-08-01T17:52	-8.9109	-140.2845	MIX	SEQ-(100L-or-15min)_W>0.8	Trades Biome	SPO	South Pacific Subtropical Gyre Province, North and South	0.8->0.8	150	NA	26.73019	NA	NA	6.231764158	0.054778114	NA	NA	NA	0.000002277	0.02508309	NA	34.0341	NA	NA	NA	77.0915184020996	0.000143744480737951	704	-985	5.9764	-0.011503	0.053774	1.083333	120	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_N000001992	TARA_20110726Z	TARA_123	PUMP	2011-07-31T17:20	-8.9068	-140.283	SRF	SEQ-(100L-or-15min)_W0.8-5	Trades Biome	SPO	South Pacific Subtropical Gyre Province, North and South	0.8-5	5	26.5762	26.73019	NA	189.8	6.231764158	0.054778114	4.9	0.53	2.22	0.000002277	0.02508309	0.13	42.7934	4.91362	NA	405.405	77.0915184020996	0.000143744480737951	703	-966	2.4728	-0.011503	0.053774	1.083333	120	35.359	0.000343	-0.000031	0.000717	0.1203	0.089361	88	35	122.375	28.625	339.25	232.75
TARA_N000001994	TARA_20110726Z	TARA_123	NET	2011-07-31T19:16	-8.8984	-140.3089	SRF	SEQ-(500mL-or-15min)_N5-20	Trades Biome	SPO	South Pacific Subtropical Gyre Province, North and South	5-20	5	26.6395	26.73019	NA	189.8	6.231764158	0.054778114	4.9	0.53	2.22	0.000002277	0.02508309	0.05	36.3612	4.91362	NA	405.405	77.0915184020996	0.000143744480737951	703	-770	6.2474	-0.011503	0.053774	1.083333	120	35.358	0.000335	-0.000039	0.00066	0.1053	0.074293	88	35	122.375	28.625	339.25	232.75
TARA_N000001996	TARA_20110726Z	TARA_123	NET	2011-07-31T23:07	-8.9056	-140.2792	SRF	SEQ-(500mL-or-15min)_N20-180	Trades Biome	SPO	South Pacific Subtropical Gyre Province, North and South	20-180	5	26.6395	26.73019	NA	189.8	6.231764158	0.054778114	4.9	0.53	2.22	0.000002277	0.02508309	0.05	36.3612	4.91362	NA	405.405	77.0915184020996	0.000143744480737951	703	-770	6.2474	-0.011503	0.053774	1.083333	120	35.358	0.000335	-0.000039	0.00066	0.1053	0.074293	88	35	122.375	28.625	339.25	232.75
TARA_N000001998	TARA_20110726Z	TARA_123	NET	2011-07-31T20:41	-8.8932	-140.2879	SRF	SEQ-(500mL-or-15min)_N180-2000	Trades Biome	SPO	South Pacific Subtropical Gyre Province, North and South	180-2000	5	26.6395	26.73019	NA	189.8	6.231764158	0.054778114	4.9	0.53	2.22	0.000002277	0.02508309	0.05	36.3612	4.91362	NA	405.405	81.8434448242188	0.000143034878419712	703	-770	6.2474	-0.011503	0.053774	1.083333	120	35.358	0.000335	-0.000039	0.00066	0.1053	0.074293	88	35	122.375	28.625	339.25	232.75
TARA_N000002000	TARA_20110726Z	TARA_123	CAST	2011-08-01T17:52	-8.9109	-140.2845	MIX	SEQ-(100L-or-15min)_W0.8-5	Trades Biome	SPO	South Pacific Subtropical Gyre Province, North and South	0.8-5	150	NA	26.73019	NA	NA	6.231764158	0.054778114	NA	NA	NA	0.000002277	0.02508309	NA	34.0341	NA	NA	NA	77.0915184020996	0.000143744480737951	704	-985	5.9764	-0.011503	0.053774	1.083333	120	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
